"id","title","authors","book.type","genres","settings","system","awards","edition","year","editions.num","rating","rank","url","img.url","title.abbreviated","main.genre","sub.genre"
16746,"The WatchGuard Sourcebook (Preview Edition)","DT Butchino, Charlie McElvy","Core Rules","Super Hero","Generic","Mutants & Masterminds 3","Ogre (Oggie)","The WatchGuard Sourcebook (Preview Edition)",NA,NA,NA,1587,"https://index.rpg.net/display-entry.phtml?mainid=16746","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","watchguard","Super Hero","Super Hero"
16758,"Undiscovered: Player's Codex","Antonio Da Rosa, Adam D. Theriault, Phillip Theriault","Core Rules","Fantasy","Arkas","Undiscovered","","Eilfin Publishing",2001,NA,NA,2076,"https://index.rpg.net/display-entry.phtml?mainid=16758","https://www.rpg.net/pictures/cache/picthumb20440-medium.jpg","undiscovered player s codex","Fantasy","Fantasy"
16762,"LAZER: General Rules and Species","Marc J. Tolbert","Core Rules","Science Fantasy","Praema Galaxy","LAZER","","Geek",2001,NA,NA,2056,"https://index.rpg.net/display-entry.phtml?mainid=16762","https://www.rpg.net/pictures/cache/picthumb20448-medium.jpg","lazer","Science Fantasy","Science Fantasy"
16803,"Barbarians Versus","Nathan J. Hill","Core Rules","Fantasy / Sword & Sorcery","Generic","Generic / One-Off System","","Mystic Ages Publishing",2005,NA,NA,2044,"https://index.rpg.net/display-entry.phtml?mainid=16803","https://www.rpg.net/pictures/cache/picthumb20489-medium.jpg","barbarians versus","Fantasy","Sword & Sorcery"
16806,"Shambles","Duane O'Brien","Core Rules","Horror / Zombie","Generic","Generic / One-Off System","","A Terrible Idea",2009,NA,NA,2083,"https://index.rpg.net/display-entry.phtml?mainid=16806","https://www.rpg.net/pictures/cache/picthumb20522-medium.jpg","shambles","Horror","Zombie"
16818,"Lady's Rock","Ben Schultz","Core Rules","Fantasy","Lady's Rock","d10","","Erisian Entertainment",2008,NA,NA,1922,"https://index.rpg.net/display-entry.phtml?mainid=16818","https://www.rpg.net/pictures/cache/picthumb20506-medium.jpg","lady's rock","Fantasy","Fantasy"
1682,"Battlelords of the Twenty-Third Century","Lawrence R. Sims","Core Rules","Science Fiction","Battlelords of the 23rd Century",NA,"",NA,NA,6,6.02,427,"https://index.rpg.net/display-entry.phtml?mainid=1682","https://www.rpg.net/pictures/cache/picthumb8316-medium.jpg","battlelords","Science Fiction","Science Fiction"
16829,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=16829",NA,"magpie codex",NA,NA
16833,"The Black Spot","Mark Silcox","Core Rules","Horror","Generic","Generic / One-Off System","","Grasshopper Games",2009,NA,NA,1985,"https://index.rpg.net/display-entry.phtml?mainid=16833","https://www.rpg.net/pictures/cache/picthumb20523-medium.jpg","black spot","Horror","Horror"
16840,"Fellowship of the White Star","Paul Dorothy, Victor Long, David Nadolny","Core Rules","Fantasy / Horror","Fellowship of the White Star","d20 3.5","","Thenodrin Presents",2009,NA,NA,1759,"https://index.rpg.net/display-entry.phtml?mainid=16840","https://www.rpg.net/pictures/cache/picthumb20532-medium.jpg","fellowship of the white star","Fantasy","Horror"
1685,"Darwin's World","Dominic Covey, Chris Davis","Core Rules","Post-Apocalypse","Twisted Earth",NA,"ENnie",NA,NA,2,5.69,660,"https://index.rpg.net/display-entry.phtml?mainid=1685","https://www.rpg.net/pictures/cache/picthumb2990-medium.jpg","darwin's world","Post-Apocalypse","Post-Apocalypse"
1686,"Cartoon Action Hour","Cynthia Celeste Miller, Eddy Webb","Core Rules","Cartoon","Generic","Cartoon Action Hour","ENnie, Indie RPG, Indie RPG","Z-Man Games",2003,NA,6.96,113,"https://index.rpg.net/display-entry.phtml?mainid=1686","https://www.rpg.net/pictures/cache/picthumb1191-medium.jpg","cartoon action hour","Cartoon","Cartoon"
16861,"Undiscovered: Quickstart Guide","Antonio Da Rosa, Adam D. Theriault, Phillip Theriault","Core Rules","Fantasy","Arkas","Undiscovered","","Eilfin Publishing",2002,NA,NA,2092,"https://index.rpg.net/display-entry.phtml?mainid=16861","https://www.rpg.net/pictures/cache/picthumb20562-medium.jpg","undiscovered","Fantasy","Fantasy"
16863,"DAWG the RPG","Ashok Desai, B. A. Felton","Core Rules","Humor","Generic","Dawg","","Kenzer & Company",2009,NA,NA,1930,"https://index.rpg.net/display-entry.phtml?mainid=16863","https://www.rpg.net/pictures/cache/picthumb20566-medium.jpg","dawg","Humor","Humor"
1687,"Random Anime","Brian J. Perry","Core Rules","Anime","Generic","Random Anime","","Infernal Funhouse Games",2002,NA,6.06,413,"https://index.rpg.net/display-entry.phtml?mainid=1687","https://www.rpg.net/pictures/cache/picthumb6446-medium.jpg","random anime","Anime","Anime"
16892,"Rivers and Lakes","Ben Wright","Core Rules","Action / Wuxia","Jianghu","Rivers and Lakes","","Self-published",2009,NA,5.01,1304,"https://index.rpg.net/display-entry.phtml?mainid=16892","https://www.rpg.net/pictures/cache/picthumb20599-medium.jpg","rivers and lakes","Action","Wuxia"
16894,"Ring of Changes","Ben Wright","Core Rules","Fantasy","Ring of Changes","Ring of Changes","","Self-published",2010,NA,5.01,1305,"https://index.rpg.net/display-entry.phtml?mainid=16894","https://www.rpg.net/pictures/cache/picthumb20601-medium.jpg","ring of changes","Fantasy","Fantasy"
16895,"3: Unnatural Encounters","Ben Wright","Core Rules","Horror","Modern","3","","Self-published",2009,NA,NA,1959,"https://index.rpg.net/display-entry.phtml?mainid=16895","https://www.rpg.net/pictures/cache/picthumb20604-medium.jpg","3 unnatural encounters","Horror","Horror"
16896,"Battle Royale","Ben Wright","Core Rules","Horror","Japan","Battle Royale","","Self-published",2005,NA,NA,1577,"https://index.rpg.net/display-entry.phtml?mainid=16896","https://www.rpg.net/pictures/cache/picthumb20610-medium.jpg","battle royale","Horror","Horror"
16897,"Crawling for Cash","Ben Wright","Core Rules","Fantasy","Generic","Crawling for Cash","","Self-published",2009,NA,NA,2033,"https://index.rpg.net/display-entry.phtml?mainid=16897","https://www.rpg.net/pictures/cache/picthumb20606-medium.jpg","crawling for cash","Fantasy","Fantasy"
16898,"Final Destination Roleplaying Game","Ben Wright","Core Rules","Horror","Modern","Final Destination","","Self-published",2005,NA,NA,1975,"https://index.rpg.net/display-entry.phtml?mainid=16898","https://www.rpg.net/pictures/cache/picthumb20608-medium.jpg","final destination roleplaying game","Horror","Horror"
16899,"The Kingdom of Glass","Ben Wright","Core Rules","Fantasy","Kingdom of Glass","Kingdom of Glass","","Self-published",2006,NA,NA,2100,"https://index.rpg.net/display-entry.phtml?mainid=16899","https://www.rpg.net/pictures/cache/picthumb20609-medium.jpg","the kingdom of glass","Fantasy","Fantasy"
16900,"The Last Challenge","Ben Wright","Core Rules","Fantasy","Generic","Last Challenge","","Self-published",2010,NA,NA,1983,"https://index.rpg.net/display-entry.phtml?mainid=16900","https://www.rpg.net/pictures/cache/picthumb20603-medium.jpg","the last challenge","Fantasy","Fantasy"
16901,"Somnambulance","Ben Wright","Core Rules","Horror","Modern","Somnambulance","","Self-published",2010,NA,NA,2064,"https://index.rpg.net/display-entry.phtml?mainid=16901","https://www.rpg.net/pictures/cache/picthumb20602-medium.jpg","somnambulance","Horror","Horror"
16902,"Sorcerer's Symposium","Ben Wright","Core Rules","Fantasy","Kazzam's Wonderful Flying Palace","Sorcerer's Symposium","","Self-published",2009,NA,5.02,1296,"https://index.rpg.net/display-entry.phtml?mainid=16902","https://www.rpg.net/pictures/cache/picthumb20605-medium.jpg","sorcerer s symposium","Fantasy","Fantasy"
16903,"Warlord's Wager","Ben Wright","Core Rules","Fantasy","Warlord's Empire","Warlord's Wager","","Self-published",2010,NA,NA,2128,"https://index.rpg.net/display-entry.phtml?mainid=16903","https://www.rpg.net/pictures/cache/picthumb20607-medium.jpg","warlord s wager","Fantasy","Fantasy"
16916,"Chav: The Knifing","James Desborough, Ian Warner","Core Rules","Horror / Humor","Shadow World (Angst)",NA,"",NA,NA,2,NA,1487,"https://index.rpg.net/display-entry.phtml?mainid=16916","https://www.rpg.net/pictures/cache/picthumb20639-medium.jpg","chav","Horror","Humor"
16923,"InvaderZ","James Desborough","Core Rules","Science Fiction / Humor","InvaderZ",NA,"",NA,NA,3,NA,1495,"https://index.rpg.net/display-entry.phtml?mainid=16923","https://www.rpg.net/pictures/cache/picthumb20649-medium.jpg","invaderz","Science Fiction","Humor"
16924,"'45 Psychobilly Retropocalypse","James Desborough","Core Rules","Post-Apocalypse / Humor","'45 Psychobilly Retropocalypse",NA,"",NA,NA,2,NA,1497,"https://index.rpg.net/display-entry.phtml?mainid=16924","https://www.rpg.net/pictures/cache/picthumb20650-medium.jpg","psychobilly retropocalypse","Post-Apocalypse","Humor"
16926,"Ingenium","Erin, Ben Overmyer, Kevin Rohan","Core Rules","Fantasy","Eiridia","Ingenium","","Silver Gryphon Games",2010,NA,NA,1511,"https://index.rpg.net/display-entry.phtml?mainid=16926","https://www.rpg.net/pictures/cache/picthumb20657-medium.jpg","ingenium","Fantasy","Fantasy"
16934,"Moros Role Playing Game","Jurjen Stellingwerff","Core Rules","Fantasy","Moros","Moros","","Self-published",2006,NA,NA,2079,"https://index.rpg.net/display-entry.phtml?mainid=16934","https://www.rpg.net/pictures/cache/picthumb20666-medium.jpg","moros role playing game","Fantasy","Fantasy"
16935,"Zoids: The Role-Playing Game","Keith Foster","Core Rules","Children","Zoids",NA,"","Self-published",2009,NA,NA,1463,"https://index.rpg.net/display-entry.phtml?mainid=16935","https://www.rpg.net/pictures/cache/picthumb20667-medium.jpg","zoids the role playing game","Children","Children"
16940,"Urban Faerie","James Desborough","Core Rules","Fantasy / Modern","Modern","Urban Faerie","","Postmortem Studios",2004,NA,5.23,1028,"https://index.rpg.net/display-entry.phtml?mainid=16940","https://www.rpg.net/pictures/show-pic.phtml?picid=29129","urban faerie","Fantasy","Modern"
16951,"Live System","James Desborough","Core Rules","Fantasy","Generic","Live System","","Postmortem Studios",2004,NA,5.09,1232,"https://index.rpg.net/display-entry.phtml?mainid=16951","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","live system","Fantasy","Fantasy"
16956,"Xpress Core System","James Desborough","Core Rules","Generic","Generic","Xpress Core System","","Postmortem Studios",2008,NA,NA,1906,"https://index.rpg.net/display-entry.phtml?mainid=16956","https://www.rpg.net/pictures/cache/picthumb20693-medium.jpg","xpress","Generic","Generic"
16968,"GameMastery Map Pack: Jungle",NA,"Core Rules","Fantasy","Generic",NA,"","Paizo Publishing",2009,NA,NA,1606,"https://index.rpg.net/display-entry.phtml?mainid=16968","https://www.rpg.net/pictures/cache/picthumb20707-medium.jpg","gamemastery map pack jungle","Fantasy","Fantasy"
16991,"Raspberry Heaven","Ewen Cluney","Core Rules","Anime / Shounen (Boys)","High School","Raspberry Heaven","","Self-published",2008,NA,NA,1953,"https://index.rpg.net/display-entry.phtml?mainid=16991","https://www.rpg.net/pictures/cache/picthumb20762-medium.jpg","raspberry heaven","Anime","Shounen (Boys)"
1702,"CyberGeneration","David Ackerman, Edward Bolme, Mike Pondsmith, Karl Wu","Core Rules","Cyberpunk","Cybergeneration",NA,"",NA,NA,2,5.69,658,"https://index.rpg.net/display-entry.phtml?mainid=1702","https://www.rpg.net/pictures/cache/picthumb7528-medium.jpg","cybergeneration","Cyberpunk","Cyberpunk"
17023,"Wild World Wrestling","Tony Lee","Core Rules","Sports / Wrestling","Modern","Wild World Wrestling","","Timeout Diversions",2010,NA,5.98,456,"https://index.rpg.net/display-entry.phtml?mainid=17023","https://www.rpg.net/pictures/cache/picthumb20858-medium.jpg","wild world wrestling","Sports","Wrestling"
17056,"Swords & Wizardry Complete Rulebook","Matthew Finch","Core Rules","Fantasy","Generic",NA,"",NA,NA,4,5.73,641,"https://index.rpg.net/display-entry.phtml?mainid=17056","https://www.rpg.net/pictures/cache/picthumb20896-medium.jpg","swords wizardry complete rulebook","Fantasy","Fantasy"
17070,"Baba Yaga: The Secret War","Paul M. Melroy","Core Rules","Fantasy / Historical","World War II",NA,"",NA,NA,2,NA,1598,"https://index.rpg.net/display-entry.phtml?mainid=17070","https://www.rpg.net/pictures/cache/picthumb20911-medium.jpg","baba yagar","Fantasy","Historical"
17082,"Dungeons & Dragons Basic Game","Matthew Sernett, Bill Slavicsek, Jonathan Tweet","Core Rules","Fantasy","Generic",NA,"",NA,NA,2,6.52,220,"https://index.rpg.net/display-entry.phtml?mainid=17082","https://www.rpg.net/pictures/cache/picthumb20932-medium.jpg","dungeons dragons basic game","Fantasy","Fantasy"
17086,"Guardian Universe II: Player's Handbook","Jay Libby","Core Rules","Super Hero","Guardian Universe","Basic System / FASERIP","","Dilly Green Bean Games",2008,NA,NA,1970,"https://index.rpg.net/display-entry.phtml?mainid=17086","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","guardian universe ii player s handbook","Super Hero","Super Hero"
17087,"Guardian Universe II: Game Master's Guide","Jay Libby","Core Rules","Super Hero","Guardian Universe","Basic System / FASERIP","","Dilly Green Bean Games",2008,NA,NA,1957,"https://index.rpg.net/display-entry.phtml?mainid=17087","https://www.rpg.net/pictures/cache/picthumb20944-medium.jpg","guardian universe ii game master s guide","Super Hero","Super Hero"
17099,"The Laundry","Jason Durall, Gareth Hanrahan, John Snead","Core Rules","Comedy / Horror","Modern","Laundry","ENnie, ENnie, ENnie","Cubicle 7 Entertainment, UK",2010,NA,7.4,37,"https://index.rpg.net/display-entry.phtml?mainid=17099","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","laundry","Comedy","Horror"
17106,"Infinite Power RPG","Levi Mote","Core Rules","Super Hero","Generic",NA,"",NA,NA,2,NA,1460,"https://index.rpg.net/display-entry.phtml?mainid=17106","https://www.rpg.net/pictures/cache/picthumb20956-medium.jpg","infinite power","Super Hero","Super Hero"
17130,"The Artifact","Emmett O'Brian","Core Rules","Science Fiction","The Artifact",NA,"",NA,NA,3,NA,1546,"https://index.rpg.net/display-entry.phtml?mainid=17130","https://www.rpg.net/pictures/cache/picthumb20984-medium.jpg","artifact","Science Fiction","Science Fiction"
17133,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=17133",NA,"braggart",NA,NA
17136,"Warhammer Fantasy Roleplay Player's Guide","Jay Little","Core Rules","Fantasy","Warhammer","Warhammer Fantasy Roleplay 3","","Fantasy Flight Games",2010,NA,NA,1484,"https://index.rpg.net/display-entry.phtml?mainid=17136","https://www.rpg.net/pictures/cache/picthumb21000-medium.jpg","warhammer fantasy roleplay player s guide","Fantasy","Fantasy"
17137,"Castles & Crusades Flip Book","Davis Chenault, Stephen Chenault, Robert Doyel, Mac Golden","Core Rules","Fantasy","Generic","Castles & Crusades","","Troll Lord Games",2010,NA,6.35,281,"https://index.rpg.net/display-entry.phtml?mainid=17137","https://www.rpg.net/pictures/cache/picthumb21004-medium.jpg","castles crusades flip book","Fantasy","Fantasy"
17151,"Castle Keepers Guide","Davis Chenault, Stephen Chenault, Casey Christofferson, Robert Doyel, James M. Ward","Core Rules","Fantasy","Generic",NA,"",NA,NA,3,4.96,2381,"https://index.rpg.net/display-entry.phtml?mainid=17151","https://www.rpg.net/pictures/cache/picthumb27580-medium.jpg","castle keepers guide","Fantasy","Fantasy"
17175,"Warhammer Fantasy Roleplay: Player's Vault",NA,"Core Rules","Fantasy","Warhammer","Warhammer Fantasy Roleplay 3","","Fantasy Flight Games",2010,NA,NA,1547,"https://index.rpg.net/display-entry.phtml?mainid=17175","https://www.rpg.net/pictures/cache/picthumb21049-medium.jpg","warhammer fantasy roleplay player s vault","Fantasy","Fantasy"
17176,"Warhammer Fantasy Roleplay: Game Master's Guide",NA,"Core Rules","Fantasy","Warhammer","Warhammer Fantasy Roleplay 3","","Fantasy Flight Games",2010,NA,NA,1638,"https://index.rpg.net/display-entry.phtml?mainid=17176","https://www.rpg.net/pictures/cache/picthumb21048-medium.jpg","warhammer fantasy roleplay game master s guide","Fantasy","Fantasy"
17189,"PAX BRITANNICA","Matthew Abbott","Core Rules","Alternate History","Steampunk Alternate Present","Abbott Games Backbone","","Abbott Games",2010,NA,NA,1666,"https://index.rpg.net/display-entry.phtml?mainid=17189","https://www.rpg.net/pictures/cache/picthumb21095-medium.jpg","pax britannica","Alternate History","Alternate History"
1720,"AM1: Amazing Engine System Guide","David ""Zeb"" Cook","Core Rules","Generic","Generic","AM1: Amazing Engine System Guide","","TSR",1993,NA,4.34,2539,"https://index.rpg.net/display-entry.phtml?mainid=1720","https://www.rpg.net/pictures/cache/picthumb5430-medium.jpg","am1: amazing engine system guide","Generic","Generic"
1721,"AM3: Bughunters","Lester Smith","Core Rules","Science Fiction","Bughunters Universe","Amazing Engine","","TSR",1993,NA,5.38,907,"https://index.rpg.net/display-entry.phtml?mainid=1721","https://www.rpg.net/pictures/cache/picthumb459-medium.jpg","am3: bughunters","Science Fiction","Science Fiction"
17213,"Rolemaster Classic: The Essentials",NA,"Core Rules","Fantasy","Generic","Rolemaster Classic","","I.C.E.",2008,NA,5.61,734,"https://index.rpg.net/display-entry.phtml?mainid=17213","https://www.rpg.net/pictures/cache/picthumb21121-medium.jpg","rolemaster classic the essentials","Fantasy","Fantasy"
17214,"HARP: The Essentials",NA,"Core Rules","Fantasy","Generic","HARP","","I.C.E.",2007,NA,6.05,417,"https://index.rpg.net/display-entry.phtml?mainid=17214","https://www.rpg.net/pictures/cache/picthumb21123-medium.jpg","harp the essentials","Fantasy","Fantasy"
17219,"Mutants & Masterminds Hero's Handbook","Steve Kenson","Core Rules","Super Hero","Generic",NA,"ENnie, ENnie, ENnie, Ogre (Oggie), Ogre (Oggie), RPG Gamer",NA,NA,4,NA,1356,"https://index.rpg.net/display-entry.phtml?mainid=17219","https://www.rpg.net/pictures/cache/picthumb21130-medium.jpg","mutants masterminds hero s handbook","Super Hero","Super Hero"
1722,"AM4: Magitech","Tim Beach","Core Rules","Fantasy / Modern","Modern","Amazing Engine","","TSR",1993,NA,5.05,1253,"https://index.rpg.net/display-entry.phtml?mainid=1722","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","am4: magitech","Fantasy","Modern"
