"Start URL","Titolo","Author","Genre","Setting","EditionInfo","System","Awards","OtherTags"
"http://index.rpg.net/display-entry.phtml?mainid=818","C.J. Carella's Witchcraft","C.J. Carella, M. Alexander Jurkat, John M. Kahane","Horror","WitchCraft Universe","Eden Studios","Unisystem 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=321","Sengoku","Mark Arsenault, Anthony J. Bryant","Oriental","Feudal Japan","Gold Rush Games","Fuzion 0","Grog d'Or (Best RPG Nominee, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=343","Continuum: Roleplaying in the Yet","Chris Adams, David Fooden, Barbara Manui","Time Travel","Continuum","Aetherco / Dreamcatcher","Continuum 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4501","Dragon Fist","Chris Pramas","Fantasy / Oriental","Tianguo","Wizards of the Coast","Dragon Fist","",""
"http://index.rpg.net/display-entry.phtml?mainid=10785","Systems Failure","Bill Coffin","Post-Apocalypse","2000","Palladium Books","Megaversal 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=1159","Hunter: The Reckoning","Andrew Bates, Bruce Baugh, E. Jonathan Bennett, Carl Bowen, Phil Brucato, Ken Cliffe, Greg Fountain, Geoff Grabowski, Ed Hall, Jess Heinig, Michael B. Lee, Robert Scott Martin, Angel Leigh McCoy, James A. Moore, Wayne Peacock, Greg Stolze, Richard Stratton, Richard Thomas, Mike Tinney, Stewart Wieck","Horror","World of Darkness / Old","White Wolf Publishing","Hunter: The Reckoning","",""
"http://index.rpg.net/display-entry.phtml?mainid=2827","In Nomine Game Master's Guide","David Edelstein","Fantasy / Modern","Modern","Steve Jackson Games","In Nomine","",""
"http://index.rpg.net/display-entry.phtml?mainid=1591","Demon City Shinjuku Role-Playing and Resource Book","David L. Pulver","Anime","Tokyo","Guardians of Order","Tri-Stat","",""
"http://index.rpg.net/display-entry.phtml?mainid=13221","Michael T. Desing's Army Ants RPG","Michael T. Desing","Animal / War","Generic","Teddy Bear Press","BUGS","",""
"http://index.rpg.net/display-entry.phtml?mainid=280","7th Sea Game Master's Guide","Jennifer Wick, John Wick, Kevin Wilson","Pulp / Swashbuckling","Théah","AEG","7th Sea 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=2437","Furry Pirates","Lisa Breakey, Bruce Thomas","Animal / Pulp","1600s-1700s Caribbean","Atlas Games","Halogen","",""
"http://index.rpg.net/display-entry.phtml?mainid=7237","Lejendary Adventures","Gary Gygax","Fantasy","Learth","Hekaforge Productions","Lejendary Adventure","",""
"http://index.rpg.net/display-entry.phtml?mainid=1536","Violence: The Roleplaying Game of Egregious and Repulsive Bloodshed","Greg Costikyan","Multigenre","Modern","Hogshead Publishing","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15180","Swords of the Middle Kingdom","Allan T. Grohe Jr.","Fantasy / Oriental","Wulin","Event Horizon Productions","Cinemaction!","",""
"http://index.rpg.net/display-entry.phtml?mainid=6520","The DragonBall Z Adventure Game","Mike Pondsmith, Paul Sudlow","Anime / Shounen","Dragonball Z","R. Talsorian Games","Fuzion 5","",""
"http://index.rpg.net/display-entry.phtml?mainid=7996","Agent X","","Espionage","Generic","Mind Interactive","Agent X","",""
"http://index.rpg.net/display-entry.phtml?mainid=9797","The Way of War","Billy Aguiar, Carla Aguiar","Multigenre","Generic","The CaBil","Way of War","",""
"http://index.rpg.net/display-entry.phtml?mainid=3395","Sovereign Stone Game System","Don Perrin, Lester Smith","Fantasy","Sovereign Stone","Corsair Publishing","Sovereign Stone","",""
"http://index.rpg.net/display-entry.phtml?mainid=872","Mechwarrior","Randall N. Bills, Loren L. Coleman, Dan Grendell, Chris Hartford, christopher Hussey, Herbert A. Beas II, Bryan Nystul, Diane Piron-Gelman, Michael A. Stackpole, Christoffer Trossen","Science Fiction","Mechwarrior / Battletech","FASA Corporation","Mechwarrior 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=3464","Brave New World","Matt Forbeck","Super Hero","Modern","Pinnacle","Brave New World","",""
"http://index.rpg.net/display-entry.phtml?mainid=6653","DC Universe","Fred Jandt, Nikola Vrtis","Super Hero","DC Universe","West End Games","d6 Legend","",""
"http://index.rpg.net/display-entry.phtml?mainid=333","Obsidian: The Age of Judgement","Dav Harnish, Frank Nolan, Micah Skaritka","Post-Apocalypse","Age of Judgement","Apophis Consortium","Obsidian 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=8461","Planet of Darkness","Christopher Perkins","Generic","Generic","TSR","Alternity","",""
"http://index.rpg.net/display-entry.phtml?mainid=10470","Heroes Forever","Eric Campion, Bruce P. Dowrie","Super Hero","Generic","Guild of Blades Publishing","Heroes Forever","",""
"http://index.rpg.net/display-entry.phtml?mainid=11530","Apocrypha","Hearther Watson, Barbara J. Webb","Fantasy","Allmanthe","Frontiers Design Studio","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16379","Twilight Imperium: The Role-Playing Game","Darrell Hardy, Todd Nilson, Jason S. Williams","Science Fiction","Twilight Imperium","Fantasy Flight Games","Twilight Imperium RPG","",""
"http://index.rpg.net/display-entry.phtml?mainid=82","Big Eyes, Small Mouth (BESM)","Mark C. MacKinnon, David L. Pulver","Anime","Generic","Guardians of Order","Big Eyes, Small Mouth 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=358","Blue Planet Player's Guide","Jeffrey Barber, Greg Benage, Allan T. Grohe Jr., John Snead, Jason Werner","Science Fiction","Poseidon Time: 22nd century","Fantasy Flight Games","Synergy","Grog d'Or (Best RPG, 2001)",""
"http://index.rpg.net/display-entry.phtml?mainid=5685","Tenchi Muyo!","Karen A McLarney, David L. Pulver","Anime","Modern","Guardians of Order","Tri-Stat","",""
"http://index.rpg.net/display-entry.phtml?mainid=1537","Pantheon and Other Roleplaying Games","Robin D. Laws","Multigenre","Generic","Hogshead Publishing","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3984","Og","Aldo Ghiozzi","Humor","Prehistoric","Wingnut Games","Og 2","ENnie (Nominee for Best Game, 2008)","Group: cavemen, dinosaurs"
"http://index.rpg.net/display-entry.phtml?mainid=339","UnderWorld","Gareth-Michael Skarka","Fantasy","Modern","Synister Creative Systems","UnderWorld 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=240","Ghost Dog: The Way of the Samurai","John R. Phythyon Jr., David L. Pulver","Oriental","Modern","Guardians of Order","Tri-Stat 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=9572","Ogre / G.E.V","Steve Jackson","Science Fiction","Ogre","Steve Jackson Games","Ogre 5","",""
"http://index.rpg.net/display-entry.phtml?mainid=3973","Ork! The Roleplaying Game","Todd Miller, Chris Pramas","Humor","Generic","Green Ronin Publishing","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=242","Dune: Chronicles of the Imperium","Matthew Colville, Christian Moore, Owen Seyler","Science Fiction","Dune","Last Unicorn Games","ICON","",""
"http://index.rpg.net/display-entry.phtml?mainid=1682","Battlelords of the Twenty-Third Century","Lawrence R. Sims","Science Fiction","Battlelords of the 23rd Century","SSDC","Battlelords of the 23rd Century 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=5249","World Tree","Bard Bloom, Victoria Borah Bloom","Fantasy","World Tree","Padwolf Publishing","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=8","Hero Wars","Shannon Appel, Robin D. Laws, Roderick Robertson, Greg Stafford","Fantasy","Glorantha","Issaries","Hero Wars","Grog d'Or (Best RPG Nominee, 2001)",""
"http://index.rpg.net/display-entry.phtml?mainid=5120","Sketch!","Kerry Connell, Seth Johnson, Brian Schomburg, Greg Schomburg, Andrew Trabbold","Super Hero","Planet Sketch","Corsair Publishing","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=11619","Purgatory","Jon Wilkie","Fantasy / Modern","Modern","Atomic Hyrax Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=834","Deluxe Hero Wars","Shannon Appel, Robin D. Laws, Roderick Robertson, Greg Stafford","Fantasy","Glorantha","Issaries","Hero Wars","",""
"http://index.rpg.net/display-entry.phtml?mainid=332","Dark Continent: Adventure & Exploration in Darkest Africa","David Salisbury, Mandy Smith","Pulp","Victorian Era Place: africa","New Breed","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=13120","Santa's Soldiers","Bill Kte'pi","Comedy","Christmas","Deep7","","",""
"http://index.rpg.net/display-entry.phtml?mainid=11533","DreamSide","Caias brian Ward","Fantasy / Modern","DreamSide","Talespinner Studios","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=4446","Spacemaster: Privateers","Robert J. Defendi","Science Fiction","Privateers","I.C.E.","Space Master 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=188","Orkworld","John Wick","Fantasy","Generic","Wicked Press","Orkworld","",""
"http://index.rpg.net/display-entry.phtml?mainid=11520","Enchanted Worlds Starter Kit","Daniel Price, Matthew Rodgers","Fantasy","Unlond","New Worlds Gaming","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=10009","The Veggie Patch","Jason Anderson","Fantasy","Generic","Polgarus Games, Australia","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=3076","deadEarth Player's Handbook","Chris Hagness, JT Smith","Post-Apocalypse","Dead Earth","Anarchy inK","deadEarth","",""
"http://index.rpg.net/display-entry.phtml?mainid=4576","Suzerain: Mortal Realms","Sean Farrow, Martin Klimes, Damian Miller","Time Travel","Mortal Realms","Savage Mojo","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=2220","Shards of the Stone: Core Rules","Aaron A. Acevedo, Jason A. Engle, Sean Patrick Fannon, Matt Forbeck, Dan McGirt, Jared Nielsen","Fantasy","Core","Obsidian Studios","Fuzion 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=11806","Flex: The Wrestling RPG","Todd J. Kastler","Sports / Wrestling","Generic","Goon Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=11534","Battleforce Bravo","Todd Downing","War","World War II","Deep7","1PG","",""
"http://index.rpg.net/display-entry.phtml?mainid=9390","Lejend Master's Lore","Gary Gygax","Fantasy","Learth","Hekaforge Productions","Lejendary Adventure","",""
"http://index.rpg.net/display-entry.phtml?mainid=11616","War Machine","Jason Knizley","War","War Machine / World War II","Happy Nebula Adventures","Happy Nebula System","",""
"http://index.rpg.net/display-entry.phtml?mainid=11521","Kronos","Keith Perhac","Fantasy","Generic","Concept Syndicate","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=8797","Dawnfire","Jason Marin","Fantasy","Generic","Committed Comics","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=11535","Rumours","Randall Allen, Patrick Chipman","Post-Apocalypse","Near Future","Concept Syndicate","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15703","Fantasia Core Rulebook","Matt deMille","Fantasy","Known World of Fantasia","New Dimension Games","Fantasia","",""
"http://index.rpg.net/display-entry.phtml?mainid=15378","Decartha Prime: Science Fantasy in a Shifting World","","Science Fantasy","Generic","Hubris Games","Story Engine 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=10558","Chosen","Aaron Rosenberg","Fantasy / Space","Generic","Clockworks","","",""
"http://index.rpg.net/display-entry.phtml?mainid=11584","UNsanctioned: The Dream Corrupted","Paul A. Lidberg","Super Hero","UNSanctioned Universe","Nightshift Games","UNSanctioned","",""
"http://index.rpg.net/display-entry.phtml?mainid=2152","The Foundation: A World in Black and White","Eric Metcalf","Super Hero","Modern","Nightshift Games","d20 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=158","Adventure!","Andrew Bates, Bruce Baugh, Kraig Blackwelder, Ken Cliffe, Dave van Domelen, Robert Hatch, James Kiley, Clayton A. Oliver, Richard Thomas, Fred Yelk","Pulp","Adventure!","White Wolf Publishing","Storyteller System: Trinityverse","Origins Awards (Best Role-Playing Game, 2001) Outie (Best Retread Honorable Mention, 2004) Outie (Best New RPG, 2001) ENnie (Nominee for Best d20 Game, 2004) ENnie (Nominee for Best d20 Revision, Update, or Compilation, 2004)",""
"http://index.rpg.net/display-entry.phtml?mainid=165","Kult","Terry K. Amthor, Jason Fryer, Nils Gullikson, Gunilla Jonsson, Stefan Ljungqvist, Michael Petersen","Horror","Kult","Seventh Circle","Kult 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=7","The Dying Earth Roleplaying Game","Peter Freeman, Robin D. Laws, John Snead","Fantasy","Dying Earth","Pelgrane Press","Dying Earth","Diana Jones (Nominee for Excellence in Gaming, 2002) Outie (Best New RPG First Runner-Up, 2001) Grog d'Or (Best RPG Nominee, 2003) Grog d'Or (Best RPG Nominee, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=58","Godlike","Dennis Detwiller, Greg Stolze","Super Hero","World War II","Hobgoblynn Press","Godlike","Pen & Paper (Best RPG Runner-Up, 2002) Grog d'Or (Best RPG Nominee, 2003)",""
"http://index.rpg.net/display-entry.phtml?mainid=1113","Corum","Mark Angeli, Geoff Gillan, Alex Hammond, Bil Routt, Judy Routt, Liam Routt","Fantasy","Million Spheres","Darcsyde Productions","Elric!","",""
"http://index.rpg.net/display-entry.phtml?mainid=129","Sorcerer","Ron Edwards","Horror","Modern","Adept Press","Sorcerer","Diana Jones (Excellence in Gaming, 2002) Outie (Most Improved Retread, 2001)",""
"http://index.rpg.net/display-entry.phtml?mainid=230","Weird War II: Blood on the Rhine","Shane Lacy Hensley, John Hopler","Horror / Historical","Weird Wars","Pinnacle","d20 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=999","Little Fears","Jason L. Blair","Horror","Modern","Key 20 Publishing","Generic / One-Off System 0","Outie (Best New RPG First Runner-Up, 2001) RPGnet (Most Disturbing/Controversial Game Book, 2001)",""
"http://index.rpg.net/display-entry.phtml?mainid=2279","Earthdawn Second Edition","","Fantasy","Barsaive","Living Room Games","Earthdawn 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=13484","Arrowflight","Todd Downing, Gavin Downing, Samantha Downing, Ron Dugdale, David Interdonato, Jordan LeGros, Allan McComas, Hans Piwenitzky, Ryan Potter, Michael Stephan","Fantasy","Arrowflight","Deep7","Arrowflight","",""
"http://index.rpg.net/display-entry.phtml?mainid=383","Agone","David Benoît, Sebastien Celerin, Mathieu Gaborit, Gregoire Laakmann, Jean-Remy Lerin, Jean-Baptiste Lullien, Stephane Marsan, Xavier Spinat","Fantasy","Harmundia","Multisim Publishing","Agone","",""
"http://index.rpg.net/display-entry.phtml?mainid=12179","Exalted Quickstart","Justin Achilli, Andrew Bates, Ken Cliffe, Geoff Grabowski, Dana Habecker, Robert Hatch, Sheri M. Johnson, Chris McDonough, Richard Thomas, Stephan Wieck","Fantasy","Exalted","White Wolf Publishing","Exalted","",""
"http://index.rpg.net/display-entry.phtml?mainid=331","Terra Incognita","Scott Larson","Pulp","Victorian Era","Grey Ghost Press","Fudge 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=5686","El-Hazard","Jeff Mackintosh, David L. Pulver, Jesse Scoble","Anime","El Hazard","Guardians of Order","Tri-Stat 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=1535","De Profundis: Letters From the Abyss","Michał Oracz","Horror","Modern","Hogshead Publishing","De Profundis","Diana Jones (Nominee for Excellence in Gaming, 2002) Outie (Best Sui Generis RPG, 2001)",""
"http://index.rpg.net/display-entry.phtml?mainid=741","FVLMINATA: Armed With Lightning","Michael S. Miller, Jason E. Roberts","Fantasy / Historical","Ancient Rome","Thyrsus Games","FVLMINATA 2","Outie (Best New RPG Honorable Mention, 2001) Grog d'Or (Best RPG Nominee, 2003)",""
"http://index.rpg.net/display-entry.phtml?mainid=195","HackMaster Player's Handbook","Jolly R. Blackburn, Brian Jelke, Steve Johansson, David S. Kenzer","Fantasy","Kalamar","Kenzer & Company","HackMaster 4","Origins Awards (Game of the Year, 2001) Chesley (Best Gaming-Related Illustration Nominee, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=255","Pokéthulhu","John Kovalic, S. John Ross","Fantasy","Modern","Dork Storm Press","Pokethulhu 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=3628","The Last Exodus","Sean Jaffe","Fantasy / Modern","Eden","Synister Creative Systems","The Last Exodus","",""
"http://index.rpg.net/display-entry.phtml?mainid=4352","Gear Krieg","Hilary Doda, Wunji Lau, James Maliszewski, Pierre Ouellette, Christian Schaller, Chris Steward, Marc-Alexandre Vézina","Pulp","World War II","Dream Pod 9","Silhouette 2","Grog d'Or (Best RPG Nominee, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=10377","The Metabarons","Fred Le Berre, Julien Blondel, Alexandro Jodorowsky, Kurt McClung, Scott Palter, Marc Prudhomme, Peter Schweighofer","Science Fantasy","The Jodoverse","D6 Legends / Yéti Entertainmane","d6 System","Grog d'Or (Best RPG Nominee, 2001)",""
